訃,フ,1,0
計,ケイ、はか-る、はか-らう,1,2
討,トウ、う-つ,1,1
訓,クン,1,0
託,タク,1,0
記,キ、しる-す,1,1
訟,ショウ,1,0
訪,ホウ、おとず-れる、たず-ねる,1,2
設,セツ、もう-ける,1,1
許,キョ、ゆる-す,1,1
訳,ヤク、わけ,1,1
訴,ソ、うった-える,1,1
診,シン、み-る,1,1
証,ショウ,1,0
詐,サ,1,0
詔,ショウ、みことのり,1,1
評,ヒョウ,1,0
詞,シ,1,0
詠,エイ、よ-む,1,1
詣,ケイ、もう-でる,1,1
試,シ、こころ-みる、ため-す,1,2
詩,シ,1,0
詮,セン,1,0
詰,キツ、つ-める、つ-まる、つ-む,1,3
話,ワ、はな-す、はなし,1,2
該,ガイ,1,0
詳,ショウ、くわ-しい,1,1
誇,コ、ほこ-る,1,1
誉,ヨ、ほま-れ,1,1
誌,シ,1,0
認,ニン、みと-める,1,1
誓,セイ、ちか-う,1,1
誕,タン,1,0
誘,ユウ、さそ-う,1,1
語,ゴ、かた-る、かた-らう,1,2
誠,セイ、まこと,1,1
誤,ゴ、あやま-る,1,1
説,セツ、[ゼイ]、と-く,2,1
読,ドク、トク、[トウ]、よ-む,3,1
誰,だれ,0,1
課,カ,1,0
調,チョウ、しら-べる、ととの-う、ととの-える,1,3
談,ダン,1,0
請,セイ、[シン]、こ-う、う-ける,2,2
論,ロン,1,0
諦,テイ、あきら-める,1,1
諧,カイ,1,0
諭,ユ、さと-す,1,1
諮,シ、はか-る,1,1
諸,ショ,1,0
諾,ダク,1,0
謀,ボウ、[ム]、はか-る,2,1
謁,エツ,1,0
謄,トウ,1,0
謎,なぞ,0,1
謙,ケン,1,0
講,コウ,1,0
謝,シャ、あやま-る,1,1
謡,ヨウ、うたい、うた-う,1,2
謹,キン、つつし-む,1,1
識,シキ,1,0
譜,フ,1,0
警,ケイ,1,0
議,ギ,1,0
譲,ジョウ、ゆず-る,1,1
護,ゴ,1,0
谷,コク、たに,1,1
豆,トウ、[ズ]、まめ,2,1
豊,ホウ、ゆた-か,1,1
豚,トン、ぶた,1,1
象,ショウ、ゾウ,2,0
豪,ゴウ,1,0
貌,ボウ,1,0
貝,かい,0,1
貞,テイ,1,0
負,フ、ま-ける、ま-かす、お-う,1,3
財,ザイ、[サイ],2,0
貢,コウ、[ク]、みつ-ぐ,2,1
貧,ヒン、ビン、まず-しい,2,1
貨,カ,1,0
販,ハン,1,0
貪,ドン、むさぼ-る,1,1
貫,カン、つらぬ-く,1,1
責,セキ、せ-める,1,1
貯,チョ,1,0
貴,キ、たっと-い、とうと-い、たっと-ぶ、とうと-ぶ,1,4
買,バイ、か-う,1,1
貸,タイ、か-す,1,1
費,ヒ、つい-やす、つい-える,1,2
貼,チョウ、は-る,1,1
貿,ボウ,1,0
賀,ガ,1,0
賂,ロ,1,0
賃,チン,1,0
賄,ワイ、まかな-う,1,1
資,シ,1,0
賊,ゾク,1,0
賓,ヒン,1,0
賛,サン,1,0
賜,シ、たまわ-る,1,1
賞,ショウ,1,0
賠,バイ,1,0
賢,ケン、かしこ-い,1,1
賦,フ,1,0
質,シツ、シチ、[チ],3,0
賭,ト、か-ける,1,1
購,コウ,1,0
贈,ゾウ、[ソウ]、おく-る,2,1
赤,セキ、[シャク]、あか、あか-い、あか-らむ、あか-らめる,2,4
赦,シャ,1,0
走,ソウ、はし-る,1,1
赴,フ、おもむ-く,1,1
起,キ、お-きる、お-こる、お-こす,1,3
超,チョウ、こ-える、こ-す,1,2
越,エツ、こ-す、こ-える,1,2
趣,シュ、おもむき,1,1
足,ソク、あし、た-りる、た-る、た-す,1,4
距,キョ,1,0
跡,セキ、あと,1,1
路,ロ、じ,1,1
跳,チョウ、は-ねる、と-ぶ,1,2
践,セン,1,0
踊,ヨウ、おど-る、おど-り,1,2
踏,トウ、ふ-む、ふ-まえる,1,2
踪,ソウ,1,0
蹴,シュウ、け-る,1,1
躍,ヤク、おど-る,1,1
身,シン、み,1,1
車,シャ、くるま,1,1
軌,キ,1,0
軍,グン,1,0
軒,ケン、のき,1,1
軟,ナン、やわ-らか、やわ-らかい,1,2
転,テン、ころ-がる、ころ-げる、ころ-がす、ころ-ぶ,1,4
軸,ジク,1,0
軽,ケイ、かる-い、かろ-やか,1,2
較,カク,1,0
載,サイ、の-せる、の-る,1,2
輝,キ、かがや-く,1,1
輩,ハイ,1,0
輪,リン、わ,1,1
輸,ユ,1,0
轄,カツ,1,0
辛,シン、から-い,1,1
辞,ジ、や-める,1,1
辣,ラツ,1,0
辱,ジョク、はずかし-める,1,1
農,ノウ,1,0
辺,ヘン、あた-り、べ,1,2
込,こ-む、こ-める,0,2
迅,ジン,1,0
迎,ゲイ、むか-える,1,1
近,キン、ちか-い,1,1
返,ヘン、かえ-す、かえ-る,1,2
迫,ハク、せま-る,1,1
迭,テツ,1,0
述,ジュツ、の-べる,1,1
迷,メイ、まよ-う,1,1
追,ツイ、お-う,1,1
退,タイ、しりぞ-く、しりぞ-ける,1,2
送,ソウ、おく-る,1,1
逃,トウ、に-げる、に-がす、のが-す、のが-れる,1,4
逆,ギャク、さか、さか-らう,1,2
透,トウ、す-く、す-かす、す-ける,1,3
逐,チク,1,0
逓,テイ,1,0
途,ト,1,0
通,ツウ、[ツ]、とお-る、とお-す、かよ-う,2,3
逝,セイ、ゆ-く、い-く,1,2
速,ソク、はや-い、はや-める、はや-まる、すみ-やか,1,4
造,ゾウ、つく-る,1,1
連,レン、つら-なる、つら-ねる、つ-れる,1,3
逮,タイ,1,0
週,シュウ,1,0
進,シン、すす-む、すす-める,1,2
逸,イツ,1,0
遂,スイ、と-げる,1,1
遅,チ、おく-れる、おく-らす、おそ-い,1,3
遇,グウ,1,0
遊,ユウ、[ユ]、あそ-ぶ,2,1
運,ウン、はこ-ぶ,1,1
遍,ヘン,1,0
過,カ、す-ぎる、す-ごす、あやま-つ、あやま-ち,1,4
道,ドウ、[トウ]、みち,2,1
達,タツ,1,0
違,イ、ちが-う、ちが-える,1,2
遜,ソン,1,0
遠,エン、[オン]、とお-い,2,1
遡,ソ、さかのぼ-る,1,1
遣,ケン、つか-う、つか-わす,1,2
適,テキ,1,0
遭,ソウ、あ-う,1,1
遮,シャ、さえぎ-る,1,1
遵,ジュン,1,0
遷,セン,1,0
選,セン、えら-ぶ,1,1
遺,イ、[ユイ],2,0
避,ヒ、さ-ける,1,1
還,カン,1,0
那,ナ,1,0
邦,ホウ,1,0
邪,ジャ,1,0
邸,テイ,1,0
郊,コウ,1,0
郎,ロウ,1,0
郡,グン,1,0
部,ブ,1,0
郭,カク,1,0
郵,ユウ,1,0
郷,キョウ、ゴウ,2,0
都,ト、ツ、みやこ,2,1
酌,シャク、く-む,1,1
配,ハイ、くば-る,1,1
酎,チュウ,1,0
酒,シュ、さけ、[さか],1,2
酔,スイ、よ-う,1,1
酢,サク、す,1,1
酪,ラク,1,0
酬,シュウ,1,0
酵,コウ,1,0
酷,コク,1,0
酸,サン、す-い,1,1
醒,セイ,1,0
醜,シュウ、みにく-い,1,1
醸,ジョウ、かも-す,1,1
采,サイ,1,0
釈,シャク,1,0
里,リ、さと,1,1
重,ジュウ、チョウ、え、おも-い、かさ-ねる、かさ-なる,2,4
野,ヤ、の,1,1
量,リョウ、はか-る,1,1
金,キン、コン、かね、[かな],2,2
釜,かま,0,1
針,シン、はり,1,1
釣,チョウ、つ-る,1,1
鈍,ドン、にぶ-い、にぶ-る,1,2
鈴,レイ、リン、すず,2,1
鉄,テツ,1,0
鉛,エン、なまり,1,1
鉢,ハチ、[ハツ],2,0
鉱,コウ,1,0
銀,ギン,1,0
銃,ジュウ,1,0
銅,ドウ,1,0
銘,メイ,1,0
銭,セン、ぜに,1,1
鋭,エイ、するど-い,1,1
鋳,チュウ、い-る,1,1
鋼,コウ、はがね,1,1
錠,ジョウ,1,0
錦,キン、にしき,1,1
錬,レン,1,0
錮,コ,1,0
錯,サク,1,0
録,ロク,1,0
鍋,なべ,0,1
鍛,タン、きた-える,1,1
鍵,ケン、かぎ,1,1
鎌,かま,0,1
鎖,サ、くさり,1,1
鎮,チン、しず-める、しず-まる,1,2
鏡,キョウ、かがみ,1,1
鐘,ショウ、かね,1,1
鑑,カン、かんが-みる,1,1
長,チョウ、なが-い,1,1
門,モン、かど,1,1
閉,ヘイ、と-じる、と-ざす、し-める、し-まる,1,4
開,カイ、ひら-く、ひら-ける、あ-く、あ-ける,1,4
閑,カン,1,0
間,カン、ケン、あいだ、ま,2,2
関,カン、せき、かか-わる,1,2
閣,カク,1,0
閥,バツ,1,0
閲,エツ,1,0
闇,やみ,0,1
闘,トウ、たたか-う,1,1
阜,[フ],1,0
阪,ハン,1,0
防,ボウ、ふせ-ぐ,1,1
阻,ソ、はば-む,1,1
附,フ,1,0
降,コウ、お-りる、お-ろす、ふ-る,1,3
限,ゲン、かぎ-る,1,1
陛,ヘイ,1,0
院,イン,1,0
陣,ジン,1,0
除,ジョ、[ジ]、のぞ-く,2,1
陥,カン、おちい-る、おとしい-れる,1,2
陪,バイ,1,0
陰,イン、かげ、かげ-る,1,2
陳,チン,1,0
陵,リョウ、みささぎ,1,1
陶,トウ,1,0
陸,リク,1,0
険,ケン、けわ-しい,1,1
陽,ヨウ,1,0
隅,グウ、すみ,1,1
隆,リュウ,1,0
隊,タイ,1,0
階,カイ,1,0
随,ズイ,1,0
隔,カク、へだ-てる、へだ-たる,1,2
隙,ゲキ、すき,1,1
際,サイ、きわ,1,1
障,ショウ、さわ-る,1,1
隠,イン、かく-す、かく-れる,1,2
隣,リン、とな-る、となり,1,2
隷,レイ,1,0
隻,セキ,1,0
雄,ユウ、お、おす,1,2
雅,ガ,1,0
集,シュウ、あつ-まる、あつ-める、つど-う,1,3
雇,コ、やと-う,1,1
雌,シ、め、めす,1,2
雑,ザツ、ゾウ,2,0
離,リ、はな-れる、はな-す,1,2
難,ナン、かた-い、むずか-しい,1,2
雨,ウ、あめ、[あま],1,2
雪,セツ、ゆき,1,1
雰,フン,1,0
雲,ウン、くも,1,1
零,レイ,1,0
雷,ライ、かみなり,1,1
電,デン,1,0
需,ジュ,1,0
震,シン、ふる-う、ふる-える,1,2
霊,レイ、リョウ、たま,2,1
霜,ソウ、しも,1,1
霧,ム、きり,1,1
露,ロ、[ロウ]、つゆ,2,1
青,セイ、[ショウ]、あお、あお-い,2,2
静,セイ、[ジョウ]、しず、しず-か、しず-まる、しず-める,2,4
非,ヒ,1,0
面,メン、おも、おもて、つら,1,3
革,カク、かわ,1,1
靴,カ、くつ,1,1
韓,カン,1,0
音,オン、イン、おと、ね,2,2
韻,イン,1,0
響,キョウ、ひび-く,1,1
頂,チョウ、いただ-く、いただき,1,2
頃,ころ,0,1
項,コウ,1,0
順,ジュン,1,0
須,ス,1,0
預,ヨ、あず-ける、あず-かる,1,2
頑,ガン,1,0
頒,ハン,1,0
頓,トン,1,0
領,リョウ,1,0
頬,ほお,1,0
頭,トウ、ズ、[ト]、あたま、かしら,3,2
頻,ヒン,1,0
頼,ライ、たの-む、たの-もしい、たよ-る,1,3
題,ダイ,1,0
額,ガク、ひたい,1,1
顎,ガク、あご,1,1
顔,ガン、かお,1,1
顕,ケン,1,0
願,ガン、ねが-う,1,1
類,ルイ、たぐ-い,1,1
顧,コ、かえり-みる,1,1
風,フウ、[フ]、かぜ、[かざ],2,2
飛,ヒ、と-ぶ、と-ばす,1,2
食,ショク、[ジキ]、く-う、く-らう、た-べる,2,3
飢,キ、う-える,1,1
飯,ハン、めし,1,1
飲,イン、の-む,1,1
飼,シ、か-う,1,1
飽,ホウ、あ-きる、あ-かす,1,2
飾,ショク、かざ-る,1,1
餅,ヘイ、もち,1,1
養,ヨウ、やしな-う,1,1
餌,ジ、えさ、え,1,2
餓,ガ,1,0
館,カン、やかた,1,1
首,シュ、くび,1,1
香,コウ、[キョウ]、か、かお-り、かお-る,2,3
馬,バ、うま、[ま],1,2
駄,ダ,1,0
駅,エキ,1,0
駆,ク、か-ける、か-る,1,2
駐,チュウ,1,0
駒,こま,0,1
騎,キ,1,0
騒,ソウ、さわ-ぐ,1,1
験,ケン、[ゲン],2,0
騰,トウ,1,0
驚,キョウ、おどろ-く、おどろ-かす,1,2
骨,コツ、ほね,1,1
骸,ガイ,1,0
髄,ズイ,1,0
高,コウ、たか-い、たか、たか-まる、たか-める,1,4
髪,ハツ、かみ,1,1
鬱,ウツ,1,0
鬼,キ、おに,1,1
魂,コン、たましい,1,1
魅,ミ,1,0
魔,マ,1,0
魚,ギョ、うお、さかな,1,2
鮮,セン、あざ-やか,1,1
鯨,ゲイ、くじら,1,1
鳥,チョウ、とり,1,1
鳴,メイ、な-く、な-る、な-らす,1,3
鶏,ケイ、にわとり,1,1
鶴,つる,1,0
鹿,しか、[か],0,2
麓,ロク、ふもと,1,1
麗,レイ、うるわ-しい,1,1
麦,バク、むぎ,1,1
麺,メン,1,0
麻,マ、あさ,1,1
黄,コウ、オウ、き、[こ],2,2
黒,コク、くろ、くろ-い,1,2
黙,モク、だま-る,1,1
鼓,コ、つづみ,1,1
鼻,ビ、はな,1,1
齢,レイ,1,0
