窃	0003992300
窮	0001413300
窯	0006975900
竜	0007128700
筒	0005211400
粛	0003203400
粧	0003418500
糾	0001395300
紡	0006438800
索	0002571400
累	0007228900
紳	0003637400
緒	0003300800
繊	0004115300
繭	0001972000
缶	0001024800
罷	0005848700
羅	0007016300
翁	0000525100
耗	0006729100
肌	0005674200
肖	0003355800
肢	0002760900
肯	0002200700
臭	0003114600
舶	0005632900
艇	0004981100
艦	0001145200
茎	0001760400
荘	0004228100
菌	0001619600
薦	0004112600
薫	0001736500
藻	0004309000
虜	0007147300
虞	0000573100
蚊	0000728100
蛇	0002995800
蛍	0001786600
融	0006891000
衡	0002318800
衷	0004746900
裕	0006873600
褐	0000979800
褒	0006405200
襟	0001642800
覇	0005540200
訟	0003403200
診	0003642900
詐	0002471300
詔	0003422400
誓	0003923300
諭	0006836400
謁	0000429100
謄	0005238500
謙	0001968400
謹	0001640800
譜	0006070300
貞	0004957700
貢	0002246700
賄	0007414100
賓	0005980700
賜	0002830400
賠	0005599700
購	0002326300
践	0004090300
軟	0005410200
轄	0000983700
迅	0003699100
迭	0005016900
逐	0004701200
逓	0004963500
逝	0003885100
逸	0000249200
遍	0006272400
遮	0002987000
遷	0004109100
還	0001126000
邸	0004951400
酌	0003007700
酢	0002574600
酪	0007041400
酬	0003145600
酷	0002385400
醜	0003151200
醸	0003531400
釣	0004801100
鈴	0007255700
鉢	0005683000
銃	0003185700
銘	0006691500
閑	0001088800
閥	0005704400
附	0006034100
陥	0001055000
隅	0001693800
雰	0006167100
霜	0004301300
靴	0000707300
韻	0000306000
頑	0001165700
頒	0005760900
頻	0005982900
顕	0001973800
飢	0001228500
駄	0004420100
騰	0005249400
麻	0006521800
串	0001697700
丼	0004586400
乞	0002337800
亀	0001245100
伎	0001180000
侶	0007143800
俺	0000593100
傲	0002352600
僅	0001628500
冥	0006687100
冶	0006776000
凄	0003880900
刹	0002595200
剝	0005630600
勃	0006498100
勾	0002135900
匂	0005427300
叱	0002920800
呂	0007321200
呪	0003082000
咽	0000281500
哺	0006302400
唄	0000337900
唾	0004414700
喉	0002272500
喩	0006830700
嗅	0001407600
嘲	0004828200
堆	0004454400
塞	0002532700
塡	0005071500
妖	0006933200
妬	0005106600
嫉	0002936100
宛	0000074200
尻	0003566600
崖	0000855200
嵐	0000090200
巾	0001594900
弄	0007350300
弥	0006792700
彙	0000162000
怨	0000446800
恣	0002778600
惧	0001675900
慄	0007112700
憧	0003444000
憬	0001811500
戚	0003967800
戴	0004469800
拉	0007012900
拭	0003538900
拳	0001918400
拶	0002595900
挨	0000019000
挫	0002486300
捉	0004344000
捗	0004856400
捻	0005489200
摯	0002829700
斑	0005753100
斬	0002684900
旦	0004587100
旺	0000517200
昧	0006533900
曖	0000026500
曽	0004245800
枕	0006544500
柵	0002567600
柿	0000880700
桁	0001852401
梗	0002262100
椅	0000160300
椎	0004883200
楷	0000814400
毀	0001262000
氾	0005732000
汎	0005735100
汰	0004403100
沃	0006993300
沙	0002458300
淫	0000288900
湧	0006870800
溺	0005013700
潰	0000824200
煎	0004086500
爪	0004926800
爽	0004239400
牙	0000729900
狙	0004156800
玩	0001158300
瑠	0007224400
璃	0007091700
璧	0006235900
瓦	0000731700
畏	0000140700
畿	0001276400
痕	0002437700
痩	0004255300
瘍	0006973900
眉	0005865600
睦	0006483700
瞭	0007188600
瞳	0005287400
稽	0001812100
窟	0001706800
箋	0004094100
箸	0005664800
籠	0007377000
綻	0004622700
緻	0004692700
罵	0005550000
羞	0003125900
羨	0004087800
肘	0005897200
股	0002037500
脇	0007418300
脊	0003963600
腎	0003708300
腫	0003069200
腺	0004088700
膝	0005894000
膳	0004150800
臆	0000557800
臼	0001380200
舷	0002008700
艶	0000493300
芯	0003588600
苛	0000664400
萎	0000156700
葛	0000975000
蓋	0000862400
蔑	0006246800
蔽	0006222200
藍	0007059000
藤	0005242000
虎	0002039100
虹	0005433400
蜂	0006393900
蜜	0006617300
袖	0003120600
裾	0003801600
訃	0006038200
詣	0001805600
詮	0004089400
誰	0004582300
諦	0004989000
諧	0000832300
謎	0005393600
貌	0006451900
貪	0004605300
貼	0004814600
賂	0007324400
賭	0005124900
踪	0004291500
蹴	0003154400
辣	0007045200
遜	0004389100
遡	0004190400
那	0005370300
酎	0004748700
醒	0003931700
采	0002496200
釜	0000995000
錦	0001638100
錮	0002077200
鍋	0005397800
鍵	0001970700
鎌	0000996000
闇	0006820400
隙	0001840200
韓	0001140200
頃	0002415100
須	0003717600
頓	0005357100
頰	0006464900
顎	0000936200
餅	0006223100
餌	0002892000
駒	0002409300
骸	0000868600
鬱	0000342400
鶴	0004932000
麓	0007392100
麺	0006714800
丑	0004720900
丞	0003349900
乃	0004473200
之	0002694300
乍	0002452000
乎	0002023500
也	0006775600
云	0000364500
亘	0002151600
亙	0002151200
些	0002456000
亥	0000849700
亦	0000410700
亨	0002177700
亮	0007159200
什	0003165700
仇	0001368400
仔	0002710400
伊	0000119800
伍	0002090300
伶	0007242200
伽	0000643800
佃	0005089900
佑	0006852900
佼	0002190300
侃	0001033800
侠	0001496900
俄	0000742600
俣	0006555100
倖	0002234000
倦	0001912400
倭	0007406200
倶	0001663800
偲	0002788400
傭	0006960700
僑	0001534400
僻	0006232300
儘	0003714200
儲	0004772700
允	0000272400
兇	0001477000
兔	0005102300
兜	0005188000
其	0001200100
冴	0002091100
凋	0004793400
凌	0007160400
凧	0004544900
凪	0005386700
凰	0000526000
凱	0000856800
函	0001034300
剃	0004953400
劃	0000905200
劉	0007140500
劫	0001482700
勿	0006753900
匙	0002788900
匝	0004200800
匡	0001481200
匪	0005822800
卜	0006469300
卦	0000656300
卯	0006417200
卿	0001788700
厭	0000476900
叉	0002451000
叛	0005746500
叡	0000401400
叢	0004303000
叩	0002140300
只	0002714400
叶	0001476400
吃	0001338300
吊	0004780500
吋	0005148800
吠	0005552100
吻	0006157700
吾	0002093400
呆	0006338700
呑	0005361400
咳	0000851000
哉	0002497500
哨	0003372700
哩	0007079500
唖	0000007700
啄	0004530900
喋	0004806700
喧	0001931300
喬	0001530400
喰	0001719300
嘉	0000708200
嘗	0003435100
嘘	0001445000
嘩	0000700400
噂	0004390200
噌	0004287200
噛	0002360100
噸	0005360400
噺	0005707000
嚢	0005508900
圃	0006303400
圭	0001753800
坐	0002481300
坤	0002422400
坦	0004588200
垢	0002207900
埜	0006783100
埠	0006049000
埴	0003544100
堰	0000457600
堵	0005117900
堺	0000802000
塘	0005215100
塙	0000901400
塵	0003710700
壕	0002358700
壬	0003696300
壺	0002063400
夙	0003193000
夷	0000121700
奄	0000439500
套	0005179100
妓	0001300200
妾	0003357000
姐	0004154600
姑	0002035200
姥	0006322800
姦	0001045600
姪	0005018500
姶	0000521300
娃	0000017900
娩	0006290600
娼	0003394800
婁	0007223100
嬉	0001273500
嬬	0003091000
嬰	0000406000
孜	0002744200
孟	0006724700
宋	0004210900
宍	0005431600
宏	0002181100
宕	0005163100
宥	0006860000
寅	0000288500
寓	0001691700
寵	0004842200
尖	0004047100
尤	0006844800
尭	0001561900
屍	0002764000
屑	0003993600
屡	0007223600
岨	0004155200
岱	0004437800
峨	0000744500
峯	0007457000
峻	0003235100
嵩	0003781100
嵯	0002473700
嶋	0007453200
嶺	0007267500
巌	0001173600
巳	0002702100
巴	0005521800
巷	0002209500
巽	0004386300
帖	0004783000
幌	0002287800
幡	0005762400
庄	0003351500
庇	0005800500
庖	0006350600
庚	0002194700
庵	0000107300
廏	0001411800
廓	0000906600
廚	0004750400
廟	0005964800
廠	0003443400
廻	0000780000
廿	0003166600
弗	0006136000
弘	0002146600
弛	0002726600
弼	0005906400
彊	0001541800
彦	0001996200
彪	0005927000
彬	0005977100
徽	0001285100
忽	0002396300
怜	0007250900
怯	0001495100
恕	0003325500
恢	0000783400
恰	0002212200
悉	0002932000
悌	0004961100
悶	0006774000
惇	0003256500
惚	0002401200
惟	0000146800
惣	0004253000
惹	0003024900
愈	0006833400
慧	0001810700
慾	0006998900
憐	0007311000
戊	0006317200
戎	0003169900
或	0007420400
戟	0001839600
托	0004523100
扮	0006158600
按	0000103600
挺	0004961600
挽	0005775800
捌	0005682300
捧	0006382100
捲	0001926500
捷	0003395800
捺	0005395300
掠	0007113900
掩	0000455800
掬	0001326500
掴	0000908200
掻	0004265300
揃	0004078600
揖	0006870200
摸	0006716700
摺	0003438000
撒	0002602700
撚	0005491700
撞	0005223400
撫	0006081200
播	0005539000
撰	0004098200
擢	0004535400
擾	0003527200
攪	0002336700
敦	0005355500
斌	0005980100
斐	0005836200
斡	0000068700
斧	0006032700
斯	0002798300
於	0000500800
旭	0001571700
昂	0002197100
昌	0003364500
昏	0002424000
晃	0002236400
晋	0003617200
晒	0002502600
晦	0000798900
智	0004680100
暢	0004823000
曙	0003306200
曝	0005655600
曳	0000383200
朋	0006360700
朔	0002569400
李	0007075400
杏	0001484700
杓	0003002900
杖	0003493800
杜	0005103900
杢	0006751800
杭	0002199300
杵	0003286400
杷	0005525500
枇	0005805700
柁	0004413100
柊	0003108600
柏	0005628800
柑	0001047500
柘	0002973700
柚	0006864200
柴	0002499100
柾	0006548500
栂	0005292800
栖	0003883500
栗	0007111200
栴	0004068900
桂	0001774100
桐	0005265100
桓	0001052400
桔	0001341400
桝	0006552100
桶	0005190900
梁	0007163400
梓	0002790200
梢	0003396700
梧	0002106800
梯	0004968300
梱	0002434200
梶	0005872600
棉	0006711500
棲	0003902300
椀	0007432600
椋	0007171800
椙	0003790900
椛	0006762600
椴	0004615800
椿	0004870400
楊	0006962500
楓	0006097700
楚	0004186400
楠	0005412900
楢	0006882900
楯	0003263400
楳	0007454800
榊	0002556800
榎	0000712500
榛	0003657900
槌	0004884300
槍	0004273900
槙	0003658500
槻	0001274500
樋	0005224200
樗	0004770900
樟	0003445400
樫	0000947800
樵	0003454800
樺	0000713000
樽	0004390900
橘	0001345300
橡	0003455600
橢	0004419600
橿	0001545500
檀	0004629800
檎	0001640500
檜	0000833300
檮	0005240400
櫓	0007330700
櫛	0002943800
欣	0001603300
欽	0001623300
歎	0004624300
此	0002728800
歪	0007410000
殆	0004442600
毅	0001274900
毘	0005815600
汀	0004936200
汐	0003954900
汝	0003316700
汲	0001382800
沌	0005353700
沓	0005163500
沫	0006561900
洛	0007032300
洩	0000390900
洲	0003109100
浩	0002240000
浬	0007080500
涌	0007458000
涜	0005312300
淀	0005062700
淋	0007202600
淘	0005191500
淳	0003257100
淵	0000460700
渚	0003294900
渠	0001442200
渥	0000051200
湊	0004254700
湘	0003411100
湛	0004607700
溌	0005695900
溜	0007138400
溢	0000252400
溯	0004190400
漉	0007389800
漑	0000866700
漕	0004274900
漣	0007306700
澗	0001114200
澱	0005097100
濠	0002359200
濡	0003091900
濤	0005236300
瀕	0005986000
瀞	0003934900
瀦	0004773600
瀧	0004520900
灌	0001142200
灘	0004656200
灸	0001383400
灼	0003004100
烏	0000321300
烹	0006383100
焔	0000461900
焚	0006166000
煉	0007303600
煤	0005598600
煽	0004092800
燈	0005154000
燐	0007215800
燕	0000486700
燦	0002673500
燭	0003555900
爺	0006791600
爾	0002889300
牌	0005581400
牒	0004817300
牝	0005972700
牟	0006419500
牡	0006320700
牢	0007351700
牽	0001927400
犀	0002527100
狐	0002050900
狗	0001656400
狛	0005626700
狸	0007080900
狼	0007358800
狽	0005593600
猪	0004764800
猷	0006883400
獅	0002813800
玖	0001384300
玲	0007252000
珂	0000669000
珊	0002650100
珪	0001775400
琉	0007133100
琢	0004533600
琳	0007204400
琵	0005876600
琶	0005537400
瑚	0002068800
瑛	0000394600
瑞	0003772800
瑳	0002476500
瓜	0000640200
瓢	0005948900
甑	0004297800
甜	0005063400
甥	0003904100
甫	0006295800
畠	0005672000
畢	0005905800
畦	0001780100
畷	0005021300
疋	0005904800
疏	0004182600
疹	0003620400
痔	0002882600
癌	0001169200
皐	0002263400
盃	0007454500
盈	0000391400
瞥	0006248000
矧	0003606200
矩	0001665500
砥	0002780100
砦	0002504200
砧	0004867400
硯	0001941000
硲	0005663200
碇	0004979800
碍	0000861800
碓	0004462900
碧	0006230900
碩	0003973700
磐	0005764300
磯	0001286100
礦	0007444800
礪	0007270700
祁	0001209700
祇	0001303600
祐	0006865300
祷	0005246200
禄	0007387900
禎	0004980500
禦	0001472500
禰	0004996300
禽	0001633000
禾	0000635400
禿	0005295900
秤	0003387500
秦	0003629400
稀	0001254100
稔	0003710100
稗	0005582300
稜	0007174200
穆	0006489900
穎	0000402800
穣	0003527900
穿	0004063600
窄	0002570600
窪	0007408900
窺	0001284200
竈	0004312500
竣	0003239300
竺	0005297100
竿	0001050500
笈	0001398100
笠	0007133800
笥	0002792200
笹	0002586100
筈	0000973800
筏	0005701900
筑	0004702800
箔	0005638000
箕	0001269600
箪	0004633300
箭	0004102800
篇	0006274500
篠	0003465200
篦	0006224700
簸	0005539800
簾	0007317100
籾	0006761600
粁	0001593000
粂	0001714600
粍	0006626900
粕	0005632200
粟	0004359500
粥	0003205600
糊	0002075900
糎	0004153300
糞	0006174200
糟	0004299100
糠	0002321300
紐	0004747800
紗	0002468500
紘	0002241900
紬	0004749800
絃	0002007900
絢	0001942100
綜	0004284000
綬	0003086400
綴	0004984200
綾	0007178100
緋	0005844400
緬	0006714100
縞	0002315200
繋	0001821100
繍	0003153300
纂	0002675300
纏	0005080300
罫	0001805000
翠	0003760800
翫	0001167700
翰	0001123600
耀	0006986300
而	0002847600
耶	0006782300
耽	0004598400
聡	0004285100
聯	0007314100
聾	0007378900
肇	0004824500
肋	0007383500
肱	0002202400
肴	0002201800
胡	0002052800
胤	0000283300
脆	0003938500
腔	0002283400
腿	0004464700
膏	0002305500
膿	0005507600
臥	0000740200
舘	0007441700
舛	0004048200
舜	0003240200
舵	0004416300
艮	0002420100
芙	0006029200
芥	0000773700
芭	0005542200
芹	0001598800
苅	0007439700
苑	0000446000
苒	0004134900
苓	0007251600
苔	0004438200
苧	0004763700
苫	0004050900
茄	0000666100
茅	0006430200
茜	0004064800
茸	0003502600
荊	0001768600
荏	0003702800
荻	0005001300
莞	0001054400
莫	0006323700
莱	0007024100
菅	0001065000
菖	0003402500
菟	0005114900
菩	0006325100
菰	0002065600
菱	0007168800
萄	0005271500
萌	0006443500
萩	0003134000
萱	0001942700
葎	0007112200
葡	0006307700
董	0005214400
葦	0000167700
葱	0004258000
葵	0001255600
葺	0003134600
蒋	0003439300
蒐	0003144200
蒔	0002815600
蒙	0006732600
蒜	0002665000
蒲	0006312500
蒼	0004269200
蓉	0006968100
蓑	0002474800
蓬	0006399300
蓮	0007304900
蔀	0006400800
蔓	0006590400
蔚	0000341800
蔦	0004825400
蔭	0000300700
蕃	0005787000
蕉	0003447800
蕊	0003775100
蕎	0001539500
蕗	0007328600
蕨	0001879900
蕩	0005225300
蕪	0006084500
薗	0007439000
薙	0004988300
薩	0002605000
薯	0003307000
藁	0002322600
藪	0004304200
藷	0003308000
蘇	0004192500
蘭	0007061500
虻	0006436700
蚤	0004238400
蛋	0004604800
蛙	0000009900
蛛	0004720400
蛤	0002284000
蛭	0002935200
蛸	0003431700
蛾	0000747700
蜘	0004690900
蝉	0004120500
蝋	0007375800
蝕	0003555200
蝦	0000719400
蝶	0004832600
螺	0007015300
蟹	0000836700
蟻	0001321900
蠅	0006984900
蠣	0007273900
衿	0001618000
袈	0001748400
袴	0002062700
袷	0002264100
裟	0002475600
裡	0007458900
裳	0003439800
襖	0000537900
覗	0002804500
訊	0003703600
訣	0001870000
註	0004751300
詑	0004405200
詫	0004405900
誹	0005849900
誼	0001315100
諏	0003072900
諒	0007184200
諜	0004837900
諫	0001124900
諺	0002015700
謂	0000184300
謬	0005927700
讚	0002677600
豎	0003085100
豹	0005937000
貰	0003904800
賑	0003660500
賤	0004105300
贋	0001171700
赫	0000909100
趨	0003784800
跨	0002071600
蹄	0004990300
蹟	0003980900
躯	0001671400
輔	0006314000
輯	0003149900
輿	0006920500
轍	0005031100
轟	0002361400
轡	0005857400
辰	0003597200
辻	0004911500
辿	0005049600
迂	0000313300
迄	0001340100
迦	0000671400
迺	0004510800
逗	0005194500
這	0002981200
逢	0006385700
逼	0005910600
遁	0005356100
遥	0006957500
遼	0007185800
邇	0002893900
邑	0006853600
郁	0000196800
鄭	0004987000
酉	0006854400
酋	0003116000
醇	0003271500
醍	0004513000
醐	0002113900
醗	0005696700
醤	0003471100
釘	0004964700
釦	0002264500
釧	0004077600
鈷	0002072400
鉤	0002296000
鉦	0003914300
鉾	0006452700
銚	0004827600
鋒	0006406500
鋤	0003330400
鋪	0007456500
鋲	0005966000
鋸	0001447800
錆	0003459500
錐	0003765700
錨	0005966400
錫	0003011100
鍍	0005126000
鍔	0000934700
鍬	0003467700
鍾	0003468600
鎔	0006972400
鎗	0004306400
鎚	0004886200
鎧	0000869800
鏑	0005011800
鐙	0005248800
鐸	0004538100
鑓	0006824000
閃	0004070200
閏	0003259700
閤	0002308600
阿	0000002900
陀	0004412600
隈	0007411900
隼	0003237400
雀	0003023200
雁	0001163900
雛	0003785800
雫	0004417100
霞	0000725600
靖	0003907200
靭	0003709100
鞄	0006401800
鞍	0000113800
鞘	0003461000
鞠	0001328200
鞭	0006292900
韃	0004560800
韭	0001407100
頁	0001867200
頗	0005538500
頸	0001815300
顛	0005078700
飴	0000172300
餐	0002673100
餠	0006223100
饗	0001555300
馨	0001828200
馳	0004689900
馴	0003266100
駁	0005652500
駈	0007443500
駕	0000752500
駿	0003242400
騨	0004635900
髭	0002833100
魁	0000823200
魯	0007327400
鮎	0005097800
鮒	0006069200
鮪	0000185200
鮫	0002327400
鮭	0001818300
鯉	0007097700
鯖	0003935400
鯛	0004843300
鰍	0003155900
鰐	0000936900
鰭	0001295400
鰯	0000270800
鰹	0001981000
鰺	0004313700
鰻	0006595100
鱈	0004016600
鱒	0004392600
鱗	0007220200
鳩	0001409700
鳳	0006402800
鳶	0000481600
鴇	0006408200
鴎	0000542500
鴛	0000490400
鴦	0000536800
鴨	0000535500
鴫	0002905000
鴻	0002327900
鵜	0004992000
鵠	0002331700
鵡	0006655300
鵬	0006413300
鶯	0000541000
鷲	0003158800
鷹	0006989000
鷺	0007339000
鸚	0000543300
鹸	0001981800
麒	0001293700
麟	0007221600
麹	0001329700
麿	0006572100
黍	0003298200
黛	0004468800
鼎	0004982800
鼠	0004187600
龍	0007128700
龝	0007448300
丐	0000754300
丕	0005794100
丗	0004195200
个	
丱	0001015500
丶	
丿	
乂	0000840600
乕	
乖	0000774900
乘	0003496200
乢	
亂	0007046500
亅	
亊	
于	0000307400
亞	0000000500
亟	0001576400
亠	
亢	0002126900
亰	
亳	
亶	0004613900
仂	0007379900
仄	0004329300
仆	0006015200
仍	0003489300
从	
仗	0003491100
仞	0003697000
仟	0004037900
仭	0003697000
价	0000759900
伉	0002156200
伜	0002501200
估	0002029800
佇	0004762400
佗	0004402500
佚	0000248300
佛	0006140800
佝	0001654800
佞	0005470200
佩	0005553900
佯	0006935400
佰	0005623700
佶	0001340500
佻	0004782600
來	0007020500
侈	0002751700
侏	0003053000
侑	0006855000
侖	0007393300
侘	0004403800
侫	
侭	
俎	0004159000
俐	0007078800
俑	0006938300
俔	0001905300
俘	0006036900
俚	0007077800
俛	0006288700
俟	0002761500
俤	0000589200
俥	0001723400
俯	0006041900
俶	0003197600
俾	0005822400
倅	0002501200
倆	0007160100
倏	0003203000
們	0006770000
倔	0001704800
倚	0000142800
倡	0003371900
倥	0002234600
倨	0001432500
倩	0004065800
倪	0001832100
倬	0004530600
偃	0000453600
假	0000636700
偈	0001869500
偐	0001159900
偕	0000798100
偖	0002977300
做	0007447300
偬	0004239100
偸	0005187200
傀	0000800800
傅	0006052500
傚	0002272100
傳	0005086500
傴	0000325400
僂	0007362200
僉	0004080400
僊	0004080800
僖	0001266400
僞	0001304300
僣	0004091800
僥	0001566400
僭	0004091800
僮	0005278900
僵	0001537300
價	0000653600
儁	0003241200
儂	0005281700
儉	0001911400
儔	0004758100
儕	0002540600
儖	
儚	0006457700
儡	0007030500
儷	0007275300
儺	0005372500
儻	0005252300
儼	0002019900
儿	
兀	0002395600
兌	0004410900
兎	0005102300
兒	0002864100
兢	0001534900
兩	0007152100
兪	0006830000
兮	
冀	0001278700
冂	
冉	0004130200
册	0002591500
冏	0001754600
冐	
冑	0004742800
冓	0002235000
冕	0006291100
冖	
冢	0004792900
冤	0000450200
冦	0002259400
冨	
冩	
冪	0006240800
冫	
冰	
冱	0002028800
冲	
决	
况	
冽	0007288700
凅	0002058100
凉	
凖	
凛	0007207900
凜	0007207900
几	0001177200
凩	0002366500
凭	0005932300
凵	
凾	0001034300
刄	
刋	0004038200
刎	0006156900
刔	0001858300
刧	
刪	0002645100
刮	0000961900
刳	0002030400
剄	0001762800
剋	0002377900
剌	0007043900
剏	0004214000
剔	0005000600
剞	0001214300
剩	0003504200
剪	0004071200
剱	
剳	0005188800
剴	0000857700
剽	0005941800
剿	0004262100
劈	0006234100
劍	0001915800
劑	0002549000
劒	
劔	
劬	0001655200
劭	0003352300
劵	
劼	0000962600
勁	0001763200
勍	0001771900
勒	0007384600
勗	0001577300
勞	0007347700
勠	0007102900
勣	0003970800
勦	0004262600
勳	0001735200
勵	0007247000
勸	0001091300
勹	
匆	0004200200
匈	0001480700
匍	0006301900
匏	0006379400
匐	0006108300
匕	0005790300
匚	0006332300
匣	0002178200
匯	0000812600
匱	0001266800
匳	0007309500
匸	
區	0001652300
卅	0004195200
卆	
卉	0001178200
卍	0005775100
卞	
卩	
卮	0002711000
卷	0001042200
卻	0001348700
厂	
厠	0002796600
厥	0001870800
厦	0000702200
厨	0004750400
厩	0001411800
厮	0002829200
厰	0003443400
厶	
參	0002646400
叟	0004232500
叨	0005148200
叭	0005523100
叮	0004935700
叺	0000997000
吁	0001654400
吝	0007197800
吩	0006158300
听	0001596500
吭	0002178800
吮	0004049600
吶	0005331500
吼	0001655700
吽	0002347000
呀	
呎	0006085900
呟	0001994600
呰	0002754700
呱	0002032700
呵	0000657100
呶	0005136700
呷	0002192500
呻	0003598200
咀	0004154100
咄	0005332100
咆	0006344800
咋	
咎	0001385900
咏	0007438700
咐	0006029800
咒	0003082000
咢	0000928600
咤	0004404400
咥	0005017600
咨	0002761900
咫	0002762500
咬	0002206700
咯	
咸	0001044800
咼	
咾	
哂	0003604600
哄	0002207400
哇	0000017600
哈	0002347400
哘	
哢	0007355400
哥	0000672100
哦	0000743500
哭	0002378700
哮	0002235700
哽	0002235400
唏	0001214600
唔	0002103800
售	0003121700
唳	0007252800
唸	0005060600
唹	0000501600
啀	0000854800
啅	0004533200
啌	
啖	0004600000
啗	0004600000
啜	0003994800
啝	
啣	0007441100
啻	0002796100
啼	0004971100
啾	0003131000
喀	0000898700
喃	0005412300
喇	0007044400
喊	0001069200
喘	0004144600
喙	0000801500
喞	0003545000
喟	0001248000
喨	0007171300
單	0004590500
嗄	0002473100
嗇	0003548300
嗔	0003644300
嗚	0000502600
嗜	0002810800
嗟	0002472400
嗤	0002811900
嗷	0002353800
嗹	
嗽	0004272300
嗾	0004271700
嘔	0000528800
嘖	0002577200
嘛	0006524500
嘯	0003454300
嘴	0002827800
嘶	0003927600
嘸	0006080000
噎	0000428600
噐	
噤	0001637000
噪	0004292200
噫	0000182100
噬	0003943100
嚀	0005472500
嚆	0002314000
嚊	0005852600
嚏	0004991400
嚔	0004991400
嚠	0007141700
嚥	0000492200
嚮	0001548100
嚴	0002016600
嚶	0000539800
嚼	0003013900
囀	0005079800
囁	0003475700
囂	0002360700
囃	0004312000
囈	0001836800
囎	
囑	0003553200
囓	0001889400
囗	
囘	
囮	0000644700
囹	0007250600
囿	0006859500
圀	0002372600
圄	0002104100
圈	0001932600
圉	0001450400
國	0002372600
圍	0000128800
圓	0000436000
圖	0003720000
團	0004636300
圜	0001119500
圦	0000267100
圷	
圸	
圻	0001193100
址	0002741600
坎	0001026100
坏	0005552600
坡	0005524600
坩	0001035400
坿	0006030100
垈	
垉	
垓	0000852100
垠	0001647700
垤	0005018000
垪	
垰	
垳	
埀	
埃	0000018300
埆	0000891200
埒	0007042900
埓	
埔	
埖	
埣	
堊	0000008600
堋	0006380000
堙	0000296000
堝	0000691600
堡	0006389000
堯	0001561900
堽	0000549500
塋	0000396200
塒	0002812500
塢	
塰	
塲	
塹	0002686500
墅	0003300300
墟	0001446000
墫	
墮	0004417500
墸	
墹	
墺	
墻	0003464000
壅	0006979200
壑	0000934200
壓	0000064700
壗	
壘	0007231100
壙	0002329700
壜	0005368600
壞	0000825600
壟	0007371300
壤	0003523800
壥	0005073500
壯	0004203000
壷	0002063400
壹	0000246300
壻	0003898700
壼	0002441800
壽	0003076900
夂	
夊	
夐	0001806600
夘	
夛	
夥	0000710000
夬	0000756500
夭	0006924300
夲	0005148500
夸	0002029500
夾	0001483700
奎	0001766500
奐	0001045200
奕	0000412700
奘	0004233000
奚	0001772300
奠	0005069800
奢	0002982700
奧	0000526500
奩	
奬	0003427000
奸	0001020900
妁	0003001800
妍	0001905700
妛	
妝	0004210400
妣	0005799200
妲	0004563100
姆	0006321900
姙	0007454100
姚	0006938700
姜	0001497900
姨	0000137700
娉	0006211500
娑	0002465700
娚	
娜	0004413500
娟	0001918000
娥	0000743900
娵	0004240700
娶	0003067900
婀	0000009100
婉	0000454900
婢	0005831200
婪	0007053300
婬	0000287700
媚	0005874800
媼	0000528200
媽	0006328000
媾	0002286900
嫂	0004263100
嫋	0003518900
嫐	
嫖	0005943000
嫗	0000529600
嫣	0000478500
嫦	0002209100
嫩	0005366900
嫺	0001111600
嫻	0007441400
嬋	0004097700
嬌	0001537700
嬖	0006224200
嬪	0005981800
嬲	0003526400
嬶	0000876000
嬾	0007060200
孀	0004310000
孃	0003524500
孅	0004123100
孑	0001853400
孕	0006925300
孚	0006025900
孛	0005553100
孥	0005137200
孩	0000852500
孰	0003209400
孱	0004078100
孳	0002884100
孵	0006061100
學	0000923700
孺	0003091400
宀	
它	
宦	0001046900
宸	0003615000
寃	0000450200
寇	0002259400
寉	
寐	0005875700
寔	0003545600
寞	0005650200
寢	0003644700
寤	0002109600
寥	0007177000
實	0002945100
寨	0002538100
寫	0002964600
寰	0001120100
寳	
寶	0006348000
尅	
將	0003375200
專	0004053600
對	0004432500
尓	
尠	0004081300
尢	
尨	0006422700
尸	0002700800
尹	0000273400
屁	0005799600
屆	0005337600
屎	0002765100
屏	0006212700
屐	
屓	0001296700
屠	0005118500
屬	0004357700
屮	
屶	0005394600
屹	0001339300
岌	0001381000
岑	0003586000
岔	0002458000
岫	0003106800
岶	
岷	
岻	
岼	
岾	
峅	
峇	
峙	0002873500
峩	0000744500
峪	0006994600
峭	0003377200
峺	
峽	0001498200
崋	
崑	0002433600
崔	0002505900
崕	0000855200
崗	
崘	0007393600
崙	0007393600
崚	0007163000
崛	0001705300
崟	0001648000
崢	0004241100
嵋	0005876300
嵌	0001075700
嵎	0001692700
嵒	0007442200
嵜	
嵬	0000814000
嵳	0002473700
嵶	
嶂	0003436100
嶄	0002687000
嶇	0001667800
嶌	
嶐	
嶝	0005222500
嶢	0001566800
嶬	0001315600
嶮	0001961400
嶷	0001316300
嶼	0003305700
嶽	0000927500
巉	0002691900
巍	0001325700
巒	0007067000
巓	0005081700
巖	0001173600
巛	
巫	0006026400
已	0000117600
巵	0002711000
帋	
帑	0005137500
帙	0004706700
帚	0004214500
帛	0005624100
帶	0004450100
帷	0000145800
幀	0004972500
幃	0000159700
幄	0000049400
幇	0006410800
幎	0006240500
幔	0006586400
幗	0000906200
幟	0002828700
幢	0005222800
幤	
幵	0001895900
并	0006207400
幺	0006924000
广	
庠	0003370200
廁	0002796600
廂	0003406900
廈	0000702200
廐	0001411800
廖	0007177700
廛	0005073500
廝	0002829200
廡	0006080400
